symptom_name	disease_name	cooccurs	tfidf_score	disease_id	symptom_id	doid_code	doid_name
Birth Weight	Leiomyoma	4	5.6285237720188	D007889	D001724	DOID:13223	uterine fibroid
Birth Weight	Glioma	1	1.4071309430047	D005910	D001724	DOID:3070	malignant glioma
Birth Weight	Melanoma	1	1.4071309430047	D008545	D001724	DOID:1909	melanoma
Birth Weight	Liver Neoplasms	5	7.0356547150235	D008113	D001724	DOID:3571	liver cancer
Birth Weight	Ovarian Neoplasms	3	4.2213928290141	D010051	D001724	DOID:2394	ovarian cancer
Birth Weight	Hematologic Neoplasms	1	1.4071309430047	D019337	D001724	DOID:2531	hematologic cancer
Birth Weight	Brain Neoplasms	8	11.2570475440376	D001932	D001724	DOID:1319	brain cancer
Birth Weight	Mediastinal Neoplasms	1	1.4071309430047	D008479	D001724	DOID:5559	mediastinal cancer
Birth Weight	Uterine Neoplasms	5	7.0356547150235	D014594	D001724	DOID:363	uterine cancer
Birth Weight	Prostatic Neoplasms	5	7.0356547150235	D011471	D001724	DOID:10283	prostate cancer
Birth Weight	Kidney Neoplasms	13	18.2927022590611	D007680	D001724	DOID:263	kidney cancer
Birth Weight	Spondylitis, Ankylosing	1	1.4071309430047	D013167	D001724	DOID:7147	ankylosing spondylitis
Birth Weight	Colitis, Ulcerative	4	5.6285237720188	D003093	D001724	DOID:8577	ulcerative colitis
Birth Weight	Crohn Disease	8	11.2570475440376	D003424	D001724	DOID:8778	Crohn's disease
Birth Weight	Asthma	76	106.941951668357	D001249	D001724	DOID:2841	asthma
Birth Weight	Pulmonary Disease, Chronic Obstructive	2	2.8142618860094	D029424	D001724	DOID:3083	chronic obstructive pulmonary disease
Birth Weight	Multiple Sclerosis	4	5.6285237720188	D009103	D001724	DOID:2377	multiple sclerosis
Birth Weight	Parkinson Disease	1	1.4071309430047	D010300	D001724	DOID:14330	Parkinson's disease
Birth Weight	Epilepsy	34	47.8424520621598	D004827	D001724	DOID:1826	epilepsy syndrome
Birth Weight	Graves Disease	2	2.8142618860094	D006111	D001724	DOID:12361	Graves' disease
Birth Weight	Kidney Failure, Chronic	10	14.071309430047	D007676	D001724	DOID:784	chronic kidney failure
Birth Weight	Coronary Disease	51	71.7636780932397	D003327	D001724	DOID:3393	coronary artery disease
Birth Weight	Anemia	40	56.285237720188	D000740	D001724	DOID:2355	anemia
Birth Weight	Lupus Erythematosus, Systemic	14	19.6998332020658	D008180	D001724	DOID:9074	systemic lupus erythematosus
Birth Weight	Diabetes Mellitus, Type 1	206	289.868974258968	D003922	D001724	DOID:9744	type 1 diabetes mellitus
Birth Weight	Hypothyroidism	24	33.7711426321128	D007037	D001724	DOID:1459	hypothyroidism
Birth Weight	Panic Disorder	2	2.8142618860094	D016584	D001724	DOID:594	panic disorder
Birth Weight	Bipolar Disorder	8	11.2570475440376	D001714	D001724	DOID:3312	bipolar disorder
Birth Weight	Depressive Disorder	14	19.6998332020658	D003866	D001724	DOID:1595	endogenous depression
Birth Weight	Schizophrenia	59	83.0207256372773	D012559	D001724	DOID:5419	schizophrenia
Birth Weight	Polycystic Ovary Syndrome	28	39.3996664041316	D011085	D001724	DOID:11612	polycystic ovary syndrome
Birth Weight	Neoplasms, Germ Cell and Embryonal	1	1.4071309430047	D009373	D001724	DOID:2994	germ cell cancer
Birth Weight	Bone Neoplasms	2	2.8142618860094	D001859	D001724	DOID:184	bone cancer
Birth Weight	Adrenal Gland Neoplasms	1	1.4071309430047	D000310	D001724	DOID:3953	adrenal gland cancer
Birth Weight	Testicular Neoplasms	7	9.8499166010329	D013736	D001724	DOID:2998	testicular cancer
Birth Weight	Eye Neoplasms	1	1.4071309430047	D005134	D001724	DOID:2174	ocular cancer
Birth Weight	Celiac Disease	7	9.8499166010329	D002446	D001724	DOID:10608	celiac disease
Birth Weight	Cleft Lip	14	19.6998332020658	D002971	D001724	DOID:9296	cleft lip
Birth Weight	Periodontitis	12	16.8855713160564	D010518	D001724	DOID:824	periodontitis
Birth Weight	Dental Caries	13	18.2927022590611	D003731	D001724	DOID:216	dental caries
Birth Weight	Intracranial Aneurysm	1	1.4071309430047	D002532	D001724	DOID:10941	intracranial aneurysm
Birth Weight	Glaucoma	4	5.6285237720188	D005901	D001724	DOID:1686	glaucoma
Birth Weight	Macular Degeneration	1	1.4071309430047	D008268	D001724	DOID:10871	age related macular degeneration
Birth Weight	Glomerulonephritis, IGA	4	5.6285237720188	D005922	D001724	DOID:2986	IgA glomerulonephritis
Birth Weight	Glomerulonephritis, Membranous	1	1.4071309430047	D015433	D001724	DOID:10976	membranous glomerulonephritis
Birth Weight	Diabetes, Gestational	268	377.11109272526	D016640	D001724	DOID:11714	gestational diabetes
Birth Weight	Dermatitis, Atopic	6	8.4427856580282	D003876	D001724	DOID:3310	atopic dermatitis
Birth Weight	Attention Deficit Disorder with Hyperactivity	17	23.9212260310799	D001289	D001724	DOID:1094	attention deficit hyperactivity disorder
Birth Weight	Autistic Disorder	8	11.2570475440376	D001321	D001724	DOID:12849	autistic disorder
Birth Weight	Vaginal Neoplasms	1	1.4071309430047	D014625	D001724	DOID:119	vaginal cancer
Birth Weight	Tourette Syndrome	4	5.6285237720188	D005879	D001724	DOID:11119	Gilles de la Tourette syndrome
Birth Weight	Refractive Errors	11	15.4784403730517	D012030	D001724	DOID:9835	refractive error
Birth Weight	Conduct Disorder	4	5.6285237720188	D019955	D001724	DOID:12995	conduct disorder
Weight Loss	Acquired Immunodeficiency Syndrome	104	104.005585983642	D000163	D015431	DOID:635	acquired immunodeficiency syndrome
Weight Loss	Breast Neoplasms	46	46.002470723534	D001943	D015431	DOID:1612	breast cancer
Weight Loss	Colonic Neoplasms	47	47.0025244349152	D003110	D015431	DOID:219	colon cancer
Weight Loss	Skin Neoplasms	9	9.00048340243057	D012878	D015431	DOID:4159	skin cancer
Weight Loss	Osteoporosis	26	26.0013964959105	D010024	D015431	DOID:11476	osteoporosis
Weight Loss	Arthritis, Rheumatoid	29	29.0015576300541	D001172	D015431	DOID:7148	rheumatoid arthritis
Weight Loss	Alzheimer Disease	67	67.0035986625387	D000544	D015431	DOID:10652	Alzheimer's disease
Weight Loss	Myocardial Ischemia	16	16.0008593820988	D017202	D015431	DOID:3393	coronary artery disease
Weight Loss	Coronary Artery Disease	49	49.0026318576775	D003324	D015431	DOID:3393	coronary artery disease
Weight Loss	Atherosclerosis	12	12.0006445365741	D050197	D015431	DOID:1936	atherosclerosis
Weight Loss	Hypertension	420	420.022558780093	D006973	D015431	DOID:10763	hypertension
Weight Loss	Scleroderma, Systemic	4	4.0002148455247	D012595	D015431	DOID:418	systemic scleroderma
Weight Loss	Vitiligo	1	1.00005371138117	D014820	D015431	DOID:12306	vitiligo
Weight Loss	Diabetes Mellitus, Type 2	671	671.036040336768	D003924	D015431	DOID:9352	type 2 diabetes mellitus
Weight Loss	Metabolic Syndrome X	191	191.010258873804	D024821	D015431	DOID:14221	metabolic syndrome X
Weight Loss	Obesity	4836	4836.25974823936	D009765	D015431	DOID:9970	obesity
Weight Loss	Hepatitis B	1	1.00005371138117	D006509	D015431	DOID:2043	hepatitis B
Weight Loss	Malaria	4	4.0002148455247	D008288	D015431	DOID:12365	malaria
Weight Loss	Glioma	1	1.00005371138117	D005910	D015431	DOID:3070	malignant glioma
Weight Loss	Melanoma	6	6.00032226828705	D008545	D015431	DOID:1909	melanoma
Weight Loss	Retroperitoneal Neoplasms	2	2.00010742276235	D012186	D015431	DOID:5875	retroperitoneal cancer
Weight Loss	Esophageal Neoplasms	29	29.0015576300541	D004938	D015431	DOID:5041	esophageal cancer
Weight Loss	Rectal Neoplasms	7	7.00037597966822	D012004	D015431	DOID:1993	rectum cancer
Weight Loss	Stomach Neoplasms	54	54.0029004145834	D013274	D015431	DOID:10534	stomach cancer
Weight Loss	Liver Neoplasms	22	22.0011816503858	D008113	D015431	DOID:3571	liver cancer
Weight Loss	Pancreatic Neoplasms	77	77.0041357763504	D010190	D015431	DOID:1793	pancreatic cancer
Weight Loss	Ovarian Neoplasms	11	11.0005908251929	D010051	D015431	DOID:2394	ovarian cancer
Weight Loss	Head and Neck Neoplasms	76	76.0040820649693	D006258	D015431	DOID:11934	head and neck cancer
Weight Loss	Laryngeal Neoplasms	8	8.0004296910494	D007822	D015431	DOID:2596	larynx cancer
Weight Loss	Hematologic Neoplasms	2	2.00010742276235	D019337	D015431	DOID:2531	hematologic cancer
Weight Loss	Brain Neoplasms	5	5.00026855690587	D001932	D015431	DOID:1319	brain cancer
Weight Loss	Meningeal Neoplasms	1	1.00005371138117	D008577	D015431	DOID:3565	meningioma
Weight Loss	Spinal Cord Neoplasms	1	1.00005371138117	D013120	D015431	DOID:5612	spinal cancer
Weight Loss	Mediastinal Neoplasms	3	3.00016113414352	D008479	D015431	DOID:5559	mediastinal cancer
Weight Loss	Thymus Neoplasms	3	3.00016113414352	D013953	D015431	DOID:3277	thymus cancer
Weight Loss	Uterine Neoplasms	1	1.00005371138117	D014594	D015431	DOID:363	uterine cancer
Weight Loss	Prostatic Neoplasms	20	20.0010742276235	D011471	D015431	DOID:10283	prostate cancer
Weight Loss	Kidney Neoplasms	23	23.001235361767	D007680	D015431	DOID:263	kidney cancer
Weight Loss	Spondylitis, Ankylosing	2	2.00010742276235	D013167	D015431	DOID:7147	ankylosing spondylitis
Weight Loss	Colitis, Ulcerative	15	15.0008056707176	D003093	D015431	DOID:8577	ulcerative colitis
Weight Loss	Crohn Disease	43	43.0023095893905	D003424	D015431	DOID:8778	Crohn's disease
Weight Loss	Asthma	19	19.0010205162423	D001249	D015431	DOID:2841	asthma
Weight Loss	Pulmonary Disease, Chronic Obstructive	55	55.0029541259646	D029424	D015431	DOID:3083	chronic obstructive pulmonary disease
Weight Loss	Multiple Sclerosis	1	1.00005371138117	D009103	D015431	DOID:2377	multiple sclerosis
Weight Loss	Parkinson Disease	37	37.0019873211035	D010300	D015431	DOID:14330	Parkinson's disease
Weight Loss	Epilepsy	19	19.0010205162423	D004827	D015431	DOID:1826	epilepsy syndrome
Weight Loss	Migraine Disorders	6	6.00032226828705	D008881	D015431	DOID:6364	migraine
Weight Loss	Amyotrophic Lateral Sclerosis	10	10.0005371138117	D000690	D015431	DOID:332	amyotrophic lateral sclerosis
Weight Loss	Graves Disease	15	15.0008056707176	D006111	D015431	DOID:12361	Graves' disease
Weight Loss	Kidney Failure, Chronic	50	50.0026855690587	D007676	D015431	DOID:784	chronic kidney failure
Weight Loss	Coronary Disease	41	41.0022021666281	D003327	D015431	DOID:3393	coronary artery disease
Weight Loss	Anemia	15	15.0008056707176	D000740	D015431	DOID:2355	anemia
Weight Loss	Lupus Erythematosus, Systemic	9	9.00048340243057	D008180	D015431	DOID:9074	systemic lupus erythematosus
Weight Loss	Diabetes Mellitus, Type 1	67	67.0035986625387	D003922	D015431	DOID:9744	type 1 diabetes mellitus
Weight Loss	Hypothyroidism	11	11.0005908251929	D007037	D015431	DOID:1459	hypothyroidism
Weight Loss	Panic Disorder	1	1.00005371138117	D016584	D015431	DOID:594	panic disorder
Weight Loss	Bipolar Disorder	21	21.0011279390047	D001714	D015431	DOID:3312	bipolar disorder
Weight Loss	Depressive Disorder	56	56.0030078373458	D003866	D015431	DOID:1595	endogenous depression
Weight Loss	Schizophrenia	37	37.0019873211035	D012559	D015431	DOID:5419	schizophrenia
Weight Loss	Polycystic Ovary Syndrome	112	112.006015674692	D011085	D015431	DOID:11612	polycystic ovary syndrome
Weight Loss	Neoplasms, Germ Cell and Embryonal	1	1.00005371138117	D009373	D015431	DOID:2994	germ cell cancer
Weight Loss	Mesothelioma	15	15.0008056707176	D008654	D015431	DOID:1790	malignant mesothelioma
Weight Loss	Bone Neoplasms	2	2.00010742276235	D001859	D015431	DOID:184	bone cancer
Weight Loss	Bile Duct Neoplasms	3	3.00016113414352	D001650	D015431	DOID:4606	bile duct cancer
Weight Loss	Gallbladder Neoplasms	2	2.00010742276235	D005706	D015431	DOID:3121	gallbladder cancer
Weight Loss	Jejunal Neoplasms	5	5.00026855690587	D007580	D015431	DOID:13499	jejunal cancer
Weight Loss	Adrenal Gland Neoplasms	5	5.00026855690587	D000310	D015431	DOID:3953	adrenal gland cancer
Weight Loss	Testicular Neoplasms	3	3.00016113414352	D013736	D015431	DOID:2998	testicular cancer
Weight Loss	Vascular Neoplasms	3	3.00016113414352	D019043	D015431	DOID:175	vascular cancer
Weight Loss	Urinary Bladder Neoplasms	2	2.00010742276235	D001749	D015431	DOID:11054	urinary bladder cancer
Weight Loss	Cholangitis, Sclerosing	1	1.00005371138117	D015209	D015431	DOID:14268	sclerosing cholangitis
Weight Loss	Celiac Disease	45	45.0024170121529	D002446	D015431	DOID:10608	celiac disease
Weight Loss	Pancreatitis	20	20.0010742276235	D010195	D015431	DOID:4989	pancreatitis
Weight Loss	Periodontitis	1	1.00005371138117	D010518	D015431	DOID:824	periodontitis
Weight Loss	Dental Caries	2	2.00010742276235	D003731	D015431	DOID:216	dental caries
Weight Loss	Idiopathic Pulmonary Fibrosis	8	8.0004296910494	D054990	D015431	DOID:0050156	idiopathic pulmonary fibrosis
Weight Loss	Glaucoma	1	1.00005371138117	D005901	D015431	DOID:1686	glaucoma
Weight Loss	Macular Degeneration	1	1.00005371138117	D008268	D015431	DOID:10871	age related macular degeneration
Weight Loss	Glomerulonephritis, IGA	2	2.00010742276235	D005922	D015431	DOID:2986	IgA glomerulonephritis
Weight Loss	Glomerulonephritis, Membranous	3	3.00016113414352	D015433	D015431	DOID:10976	membranous glomerulonephritis
Weight Loss	Glomerulosclerosis, Focal Segmental	4	4.0002148455247	D005923	D015431	DOID:1312	focal segmental glomerulosclerosis
Weight Loss	Diabetes, Gestational	6	6.00032226828705	D016640	D015431	DOID:11714	gestational diabetes
Weight Loss	Cardiomyopathy, Dilated	4	4.0002148455247	D002311	D015431	DOID:12930	dilated cardiomyopathy
Weight Loss	Aortic Aneurysm, Abdominal	6	6.00032226828705	D017544	D015431	DOID:7693	abdominal aortic aneurysm
Weight Loss	Aortic Aneurysm, Thoracic	5	5.00026855690587	D017545	D015431	DOID:14004	thoracic aortic aneurysm
Weight Loss	Dermatitis, Atopic	2	2.00010742276235	D003876	D015431	DOID:3310	atopic dermatitis
Weight Loss	Attention Deficit Disorder with Hyperactivity	14	14.0007519593364	D001289	D015431	DOID:1094	attention deficit hyperactivity disorder
Weight Loss	Autistic Disorder	2	2.00010742276235	D001321	D015431	DOID:12849	autistic disorder
Weight Loss	Liver Cirrhosis, Biliary	2	2.00010742276235	D008105	D015431	DOID:12236	primary biliary cirrhosis
Weight Loss	Narcolepsy	3	3.00016113414352	D009290	D015431	DOID:8986	narcolepsy
Weight Loss	Barrett Esophagus	3	3.00016113414352	D001471	D015431	DOID:9206	Barrett's esophagus
Cyanosis	Skin Neoplasms	3	5.2302287625716	D012878	D003490	DOID:4159	skin cancer
Cyanosis	Osteoporosis	1	1.74340958752387	D010024	D003490	DOID:11476	osteoporosis
Cyanosis	Arthritis, Rheumatoid	2	3.48681917504773	D001172	D003490	DOID:7148	rheumatoid arthritis
Cyanosis	Myocardial Ischemia	5	8.71704793761933	D017202	D003490	DOID:3393	coronary artery disease
Cyanosis	Coronary Artery Disease	12	20.9209150502864	D003324	D003490	DOID:3393	coronary artery disease
Cyanosis	Hypertension	4	6.97363835009546	D006973	D003490	DOID:10763	hypertension
Cyanosis	Scleroderma, Systemic	10	17.4340958752387	D012595	D003490	DOID:418	systemic scleroderma
Cyanosis	Vitiligo	1	1.74340958752387	D014820	D003490	DOID:12306	vitiligo
Cyanosis	Diabetes Mellitus, Type 2	1	1.74340958752387	D003924	D003490	DOID:9352	type 2 diabetes mellitus
Cyanosis	Obesity	5	8.71704793761933	D009765	D003490	DOID:9970	obesity
Cyanosis	Hepatitis B	1	1.74340958752387	D006509	D003490	DOID:2043	hepatitis B
Cyanosis	Glioma	1	1.74340958752387	D005910	D003490	DOID:3070	malignant glioma
Cyanosis	Melanoma	1	1.74340958752387	D008545	D003490	DOID:1909	melanoma
Cyanosis	Stomach Neoplasms	1	1.74340958752387	D013274	D003490	DOID:10534	stomach cancer
Cyanosis	Liver Neoplasms	2	3.48681917504773	D008113	D003490	DOID:3571	liver cancer
Cyanosis	Pancreatic Neoplasms	2	3.48681917504773	D010190	D003490	DOID:1793	pancreatic cancer
Cyanosis	Ovarian Neoplasms	3	5.2302287625716	D010051	D003490	DOID:2394	ovarian cancer
Cyanosis	Head and Neck Neoplasms	1	1.74340958752387	D006258	D003490	DOID:11934	head and neck cancer
Cyanosis	Laryngeal Neoplasms	1	1.74340958752387	D007822	D003490	DOID:2596	larynx cancer
Cyanosis	Brain Neoplasms	2	3.48681917504773	D001932	D003490	DOID:1319	brain cancer
Cyanosis	Mediastinal Neoplasms	6	10.4604575251432	D008479	D003490	DOID:5559	mediastinal cancer
Cyanosis	Uterine Neoplasms	1	1.74340958752387	D014594	D003490	DOID:363	uterine cancer
Cyanosis	Kidney Neoplasms	1	1.74340958752387	D007680	D003490	DOID:263	kidney cancer
Cyanosis	Asthma	12	20.9209150502864	D001249	D003490	DOID:2841	asthma
Cyanosis	Multiple Sclerosis	2	3.48681917504773	D009103	D003490	DOID:2377	multiple sclerosis
Cyanosis	Epilepsy	4	6.97363835009546	D004827	D003490	DOID:1826	epilepsy syndrome
Cyanosis	Migraine Disorders	1	1.74340958752387	D008881	D003490	DOID:6364	migraine
Cyanosis	Amyotrophic Lateral Sclerosis	1	1.74340958752387	D000690	D003490	DOID:332	amyotrophic lateral sclerosis
Cyanosis	Kidney Failure, Chronic	3	5.2302287625716	D007676	D003490	DOID:784	chronic kidney failure
Cyanosis	Coronary Disease	9	15.6906862877148	D003327	D003490	DOID:3393	coronary artery disease
Cyanosis	Mucocutaneous Lymph Node Syndrome	1	1.74340958752387	D009080	D003490	DOID:13378	Kawasaki disease
Cyanosis	Anemia	7	12.2038671126671	D000740	D003490	DOID:2355	anemia
Cyanosis	Lupus Erythematosus, Systemic	4	6.97363835009546	D008180	D003490	DOID:9074	systemic lupus erythematosus
Cyanosis	Schizophrenia	2	3.48681917504773	D012559	D003490	DOID:5419	schizophrenia
Cyanosis	Adrenal Gland Neoplasms	1	1.74340958752387	D000310	D003490	DOID:3953	adrenal gland cancer
Cyanosis	Testicular Neoplasms	1	1.74340958752387	D013736	D003490	DOID:2998	testicular cancer
Cyanosis	Arthritis, Gouty	1	1.74340958752387	D015210	D003490	DOID:13189	gout
Cyanosis	Pancreatitis	2	3.48681917504773	D010195	D003490	DOID:4989	pancreatitis
Cyanosis	Cleft Lip	2	3.48681917504773	D002971	D003490	DOID:9296	cleft lip
Cyanosis	Idiopathic Pulmonary Fibrosis	16	27.8945534003819	D054990	D003490	DOID:0050156	idiopathic pulmonary fibrosis
Cyanosis	Intracranial Aneurysm	4	6.97363835009546	D002532	D003490	DOID:10941	intracranial aneurysm
Cyanosis	Glomerulosclerosis, Focal Segmental	1	1.74340958752387	D005923	D003490	DOID:1312	focal segmental glomerulosclerosis
Cyanosis	Aortic Aneurysm, Thoracic	2	3.48681917504773	D017545	D003490	DOID:14004	thoracic aortic aneurysm
Cyanosis	Dermatitis, Atopic	1	1.74340958752387	D003876	D003490	DOID:3310	atopic dermatitis
Cyanosis	Attention Deficit Disorder with Hyperactivity	1	1.74340958752387	D001289	D003490	DOID:1094	attention deficit hyperactivity disorder
Cyanosis	Autistic Disorder	1	1.74340958752387	D001321	D003490	DOID:12849	autistic disorder
Muscle Hypertonia	Acquired Immunodeficiency Syndrome	1	1.48042012766246	D000163	D009122	DOID:635	acquired immunodeficiency syndrome
Muscle Hypertonia	Alzheimer Disease	2	2.96084025532491	D000544	D009122	DOID:10652	Alzheimer's disease
Muscle Hypertonia	Hypertension	4	5.92168051064983	D006973	D009122	DOID:10763	hypertension
Muscle Hypertonia	Ovarian Neoplasms	1	1.48042012766246	D010051	D009122	DOID:2394	ovarian cancer
Muscle Hypertonia	Spinal Cord Neoplasms	1	1.48042012766246	D013120	D009122	DOID:5612	spinal cancer
Muscle Hypertonia	Spondylitis, Ankylosing	1	1.48042012766246	D013167	D009122	DOID:7147	ankylosing spondylitis
Muscle Hypertonia	Asthma	1	1.48042012766246	D001249	D009122	DOID:2841	asthma
Muscle Hypertonia	Multiple Sclerosis	8	11.8433610212997	D009103	D009122	DOID:2377	multiple sclerosis
Muscle Hypertonia	Parkinson Disease	12	17.7650415319495	D010300	D009122	DOID:14330	Parkinson's disease
